      0.837E-06    0.200    0.000    0.000    0.000
      0.840E-06    0.200    0.000    0.000    0.000
      0.842E-06    0.200    0.000    0.000    0.000
      0.845E-06    0.200    0.000    0.000    0.000
      0.847E-06    0.200    0.000    0.000    0.000
      0.850E-06    0.200    0.000    0.000    0.000
      0.852E-06    0.200    0.000    0.000    0.000
      0.855E-06    0.200    0.000    0.000    0.000
      0.857E-06    0.200    0.000    0.000    0.000
      0.860E-06    0.200    0.000    0.000    0.000
      0.862E-06    0.200    0.000    0.000    0.000
      0.865E-06    0.200    0.000    0.000    0.000
      0.868E-06    0.200    0.000    0.000    0.000
      0.870E-06    0.200    0.000    0.000    0.000
      0.873E-06    0.200    0.000    0.000    0.000
      0.875E-06    0.200    0.000    0.000    0.000
      0.878E-06    0.200    0.000    0.000    0.000
      0.881E-06    0.200    0.000    0.000    0.000
      0.883E-06    0.200    0.000    0.000    0.000
      0.886E-06    0.200    0.000    0.000    0.000
      0.889E-06    0.200    0.000    0.000    0.000
      0.891E-06    0.200    0.000    0.000    0.000
      0.894E-06    0.200    0.000    0.000    0.000
      0.897E-06    0.200    0.000    0.000    0.000
      0.899E-06    0.200    0.000    0.000    0.000
      0.902E-06    0.200    0.000    0.000    0.000
      0.905E-06    0.200    0.000    0.000    0.000
      0.908E-06    0.200    0.000    0.000    0.000
      0.910E-06    0.200    0.000    0.000    0.000
      0.913E-06    0.200    0.000    0.000    0.000
      0.916E-06    0.200    0.000    0.000    0.000
      0.918E-06    0.200    0.000    0.000    0.000
      0.921E-06    0.200    0.000    0.000    0.000
      0.924E-06    0.200    0.000    0.000    0.000
      0.927E-06    0.200    0.000    0.000    0.000
      0.930E-06    0.200    0.000    0.000    0.000
      0.932E-06    0.200    0.000    0.000    0.000
      0.935E-06    0.200    0.000    0.000    0.000
      0.938E-06    0.200    0.000    0.000    0.000
      0.941E-06    0.200    0.000    0.000    0.000
      0.944E-06    0.200    0.000    0.000    0.000
      0.946E-06    0.200    0.000    0.000    0.000
      0.949E-06    0.200    0.000    0.000    0.000
      0.952E-06    0.200    0.000    0.000    0.000
      0.955E-06    0.200    0.000    0.000    0.000
      0.958E-06    0.200    0.000    0.000    0.000
      0.961E-06    0.200    0.000    0.000    0.000
      0.964E-06    0.200    0.000    0.000    0.000
      0.966E-06    0.200    0.000    0.000    0.000
      0.969E-06    0.200    0.000    0.000    0.000
      0.972E-06    0.200    0.000    0.000    0.000
      0.975E-06    0.200    0.000    0.000    0.000
      0.978E-06    0.200    0.000    0.000    0.000
      0.981E-06    0.200    0.000    0.000    0.000
      0.984E-06    0.200    0.000    0.000    0.000
      0.987E-06    0.200    0.000    0.000    0.000
      0.990E-06    0.200    0.000    0.000    0.000
      0.993E-06    0.200    0.000    0.000    0.000
      0.996E-06    0.200    0.000    0.000    0.000
      0.999E-06    0.200    0.000    0.000    0.000
      0.100E-05    0.200    0.000    0.000    0.000
      0.100E-05    0.200    0.000    0.000    0.000
      0.101E-05    0.200    0.000    0.000    0.000
      0.101E-05    0.200    0.000    0.000    0.000
      0.101E-05    0.200    0.000    0.000    0.000
      0.102E-05    0.200    0.000    0.000    0.000
      0.102E-05    0.200    0.000    0.000    0.000
      0.102E-05    0.200    0.000    0.000    0.000
      0.103E-05    0.200    0.000    0.000    0.000
      0.103E-05    0.200    0.000    0.000    0.000
      0.103E-05    0.200    0.000    0.000    0.000
      0.104E-05    0.200    0.000    0.000    0.000
      0.104E-05    0.200    0.000    0.000    0.000
      0.104E-05    0.200    0.000    0.000    0.000
      0.104E-05    0.200    0.000    0.000    0.000
      0.105E-05    0.200    0.000    0.000    0.000
      0.105E-05    0.200    0.000    0.000    0.000
      0.105E-05    0.200    0.000    0.000    0.000
      0.106E-05    0.200    0.000    0.000    0.000
      0.106E-05    0.200    0.000    0.000    0.000
      0.106E-05    0.200    0.000    0.000    0.000
      0.107E-05    0.200    0.000    0.000    0.000
      0.107E-05    0.200    0.000    0.000    0.000
      0.107E-05    0.200    0.000    0.000    0.000
      0.108E-05    0.200    0.000    0.000    0.000
      0.108E-05    0.200    0.000    0.000    0.000
      0.108E-05    0.200    0.000    0.000    0.000
      0.109E-05    0.200    0.000    0.000    0.000
      0.109E-05    0.200    0.000    0.000    0.000
      0.109E-05    0.200    0.000    0.000    0.000
